contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
104526,"[7, 8, 17, 15, 18, 16]",18,7,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9524714828897338,0.5792682926829268,526,80238,7.13383819617446,"['102', '104', '106', '118', '116', '108', '120', '122', '124', '130', '144', '146', '148', '350', '374', '126', '128', '376', '226', '348', '372', '308', '328', '320', '332', '110', '206', '302', '334', '336', '314', '310', '316']",33,1,1,1,1,male,2,2017-2018,0.0,22,43,9
104603,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.55,0.5792682926829268,80,80202,0.41975542715115144,['148'],1,0,1,0,0,male,2,2017-2018,1.0,22,43,9
104900,"[3, 4, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,40,80305,20.846660846024445,['375'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
105021,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7,0.5792682926829268,80,80211,1.0182225067584003,['146'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
105131,"[3, 4, 6, 5, 2, 1, 9, 8, 10, 7]",10,1,10,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,80,80120,10.259521635132941,['379'],1,0,0,0,1,unknown,0,2017-2018,0.0,22,43,9
105406,"[8, 7, 10, 9, 15, 16, 13, 14, 4, 3, 6, 5]",16,3,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8414634146341463,0.5792682926829268,82,80231,8.295430369119153,['128'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
105483,"[19, 20, 14]",20,14,7,"[2015, 2016, 2017, 2018, 2019]",5,1,0.65,0.5792682926829268,160,80129,14.398627110237644,['124'],1,0,1,0,0,male,2,2017-2018,1.0,22,43,9
105571,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.775,0.5792682926829268,80,80227,7.851124877617673,['126'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
105593,"[4, 3, 8, 5, 7, 6, 1, 2, 9]",9,1,9,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9068181818181819,0.5792682926829268,440,80129,14.398627110237644,"['110', '114']",2,1,1,0,0,male,2,2017-2018,0.0,22,43,9
105714,"[2, 1, 17, 16]",17,1,17,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80443,58.73336459940047,['379'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
105736,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.53125,0.5792682926829268,160,92707,11.042246228688796,['126'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
105879,"[6, 7, 8, 5]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80403,15.958155559662064,['128'],1,0,1,0,0,unknown,0,2017-2018,0.0,22,43,9
106000,"[4, 5, 3, 6, 8, 11, 12, 10, 7, 9]",12,3,10,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8131868131868132,0.5792682926829268,91,80237,9.129757048485972,"['148', '126', '260']",3,1,1,1,0,male,2,2017-2018,0.0,22,43,9
106198,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80228,8.595264794725352,['357'],1,0,0,0,1,mostly_male,2,2017-2018,0.0,22,43,9
106231,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.88125,0.5792682926829268,160,80011,11.666789861531875,['132'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
106352,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80204,0.8884784617602121,['106'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
106495,"[6, 4, 3, 5]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7625,0.5792682926829268,80,80123,9.966794269339156,['126'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
106803,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.80625,0.5792682926829268,160,80264,1.2943075268666744,['303'],1,0,0,0,1,male,2,2017-2018,1.0,22,43,9
106869,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6585365853658537,0.5792682926829268,82,80007,14.058374835469158,"['142', '144']",2,1,1,0,0,female,1,2017-2018,0.0,22,43,9
106979,"[25, 26, 2, 1, 12, 6, 5, 13, 11]",26,1,26,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7,0.5792682926829268,160,80223,4.0704606158323955,['128'],1,0,1,0,0,male,2,2017-2018,1.0,22,43,9
107023,"[2, 4, 1, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7535714285714286,0.5792682926829268,560,80237,9.129757048485972,"['110', '144']",2,1,1,0,0,male,2,2017-2018,0.0,22,43,9
107045,"[18, 15, 16, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7073170731707317,0.5792682926829268,82,80015,15.03846554361427,['126'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
107276,"[16, 1, 15, 2]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7875,0.5792682926829268,80,80216,4.18990540917288,['148'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
107320,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80021,12.027042541896941,['102'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
107452,"[13, 15, 14, 16]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7625,0.5792682926829268,80,80228,8.595264794725352,['301'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
107540,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,160,80123,9.966794269339156,"['112', '124']",2,1,1,0,0,male,2,2017-2018,0.0,22,43,9
107584,"[3, 4, 5]",5,3,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9125,0.5792682926829268,80,80123,9.966794269339156,['134'],1,0,1,0,0,unknown,0,2017-2018,0.0,22,43,9
107837,"[16, 17, 18, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80228,8.595264794725352,['148'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
107848,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.75,0.5792682926829268,160,80112,14.946578233208779,['102'],1,0,1,0,0,unknown,0,2017-2018,0.0,22,43,9
107980,"[3, 2, 1, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80401,10.78147262646119,['134'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
107991,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.88125,0.5792682926829268,160,80125,17.85028210134248,['102'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
108002,"[15, 17, 18, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.891566265060241,0.5792682926829268,166,80011,11.666789861531875,['128'],1,0,1,0,0,male,2,2017-2018,0.963855421686747,22,43,9
108167,"[4, 18, 17, 5, 6]",18,4,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80123,9.966794269339156,['148'],1,0,1,0,0,unknown,0,2017-2018,0.0,22,43,9
108552,"[15, 16, 17, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80004,7.322651155569051,"['316', '320']",2,1,0,0,1,male,2,2017-2018,0.0,22,43,9
108739,"[8, 9, 7, 2, 1]",9,1,9,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80403,15.958155559662064,['140'],1,0,1,0,0,female,1,2017-2018,0.0,22,43,9
108805,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9318181818181818,0.5792682926829268,88,80525,53.22008325609625,"['146', '126', '148']",3,1,1,0,0,female,1,2017-2018,0.9090909090909091,22,43,9
108838,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,80,80130,15.962594662769034,['302'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
108970,"[11, 10]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6824324324324325,0.5792682926829268,148,80210,5.378061818205583,['104'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
109212,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,120,80206,3.333055019510513,['320'],1,0,0,0,1,female,1,2017-2018,0.0,22,43,9
109278,"[3, 2, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.4125,0.5792682926829268,80,80303,18.98757760594228,['126'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
109344,"[8, 7, 9, 10]",10,7,4,"[2015, 2016, 2017, 2018]",4,0,0.925,0.5792682926829268,80,80439,21.16772605271388,['367'],1,0,0,0,1,female,1,2017-2018,0.0,22,43,9
109608,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5792682926829268,38,80439,21.16772605271388,['146'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
109784,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80128,12.917206759291098,['367'],1,0,0,0,1,female,1,2017-2018,0.0,22,43,9
109938,"[16, 17, 15, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.675,0.5792682926829268,80,80104,32.883852710018104,['146'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
110015,"[9, 10, 8]",10,8,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8444444444444444,0.5792682926829268,90,80214,3.3718645077645344,"['104', '120']",2,1,1,0,0,male,2,2017-2018,0.0,22,43,9
110081,"[3, 4, 7, 5, 6]",7,3,5,"[2015, 2016, 2017, 2018, 2019]",5,1,0.675,0.5792682926829268,80,80401,10.78147262646119,['341'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
110246,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5,0.5792682926829268,80,80228,8.595264794725352,['313'],1,0,0,0,1,mostly_male,2,2017-2018,0.0,22,43,9
110345,"[10, 12, 9, 11]",12,9,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,80,80116,35.04948890354035,['353'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
110389,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,80,80246,5.331326750563896,['343'],1,0,0,0,1,mostly_male,2,2017-2018,0.0,22,43,9
110455,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018]",4,0,0.76875,0.5792682926829268,160,80129,14.398627110237644,['319'],1,0,0,0,1,unknown,0,2017-2018,0.0,22,43,9
110510,"[18, 17, 16, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,80,80124,15.927782685254456,['373'],1,0,0,0,1,female,1,2017-2018,1.0,22,43,9
110521,"[16, 18, 17, 15]",18,15,4,"[2015, 2017, 2018, 2019]",4,1,0.85,0.5792682926829268,80,80127,17.85028210134248,['341'],1,0,0,0,1,female,1,2017-2018,1.0,22,43,9
110532,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,40,80129,14.398627110237644,['301'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
111027,"[4, 2, 3, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7875,0.5792682926829268,160,80121,9.90099778112696,['140'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
111060,"[5, 3, 2, 4, 6, 1]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.44642857142857145,0.5792682926829268,168,80209,3.0505548451860673,"['116', '140', '142']",3,1,1,0,0,male,2,2017-2018,0.0,22,43,9
111291,[13],13,13,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9390243902439024,0.5792682926829268,82,80221,4.920592092262844,['311'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
111467,"[2, 4, 1, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,40,80241,12.76289518329032,['136'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
111566,"[16, 13, 15, 14, 17, 18]",18,13,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6875,0.5792682926829268,160,80129,14.398627110237644,['353'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
111588,"[13, 11, 12, 10]",13,10,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.78125,0.5792682926829268,160,80903,64.25672661387873,['146'],1,0,1,0,0,mostly_male,2,2017-2018,0.0,22,43,9
111841,"[14, 12, 13, 11]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.5792682926829268,82,80026,19.34983728687784,['144'],1,0,1,0,0,male,2,2017-2018,0.0,3,43,9
112050,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7,0.5792682926829268,40,80221,4.920592092262844,['256'],1,0,0,1,0,female,1,2017-2018,0.0,22,43,9
112248,"[15, 16, 2, 8, 3, 6, 4, 10, 1, 7, 5, 9]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9058823529411765,0.5792682926829268,85,80923,59.35138111212303,"['246', '144']",2,1,1,1,0,male,2,2017-2018,0.0,22,43,9
112259,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80209,3.0505548451860673,['367'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
112347,"[2, 1, 5, 6]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7875,0.5792682926829268,80,80234,11.129031370193102,['343'],1,0,0,0,1,mostly_male,2,2017-2018,0.0,22,43,9
112501,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8020833333333334,0.5792682926829268,96,80202,0.41975542715115144,['349'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
112556,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80121,9.90099778112696,['367'],1,0,0,0,1,unknown,0,2017-2018,0.0,22,43,9
112754,"[2, 3, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80113,7.918425309322313,['104'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
112787,"[12, 13]",13,12,2,"[2015, 2016, 2017, 2018]",4,0,0.9,0.5792682926829268,80,80111,10.996835490559503,['301'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
112919,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8395061728395061,0.5792682926829268,162,80202,0.41975542715115144,['134'],1,0,1,0,0,male,2,2017-2018,0.9876543209876543,22,43,9
113007,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9069767441860465,0.5792682926829268,86,80108,22.2594855961173,"['216', '342']",2,1,0,1,1,male,2,2017-2018,0.0,22,43,9
113161,"[1, 2, 6, 5, 3, 4]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8875,0.5792682926829268,80,80504,31.139411287968425,['361'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
113194,"[19, 21, 22, 20]",22,19,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6625,0.5792682926829268,80,80465,14.503304130354598,['124'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
113282,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5625,0.5792682926829268,80,80202,0.41975542715115144,['126'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
113700,"[7, 6]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.76875,0.5792682926829268,160,80011,11.666789861531875,['254'],1,0,0,1,0,male,2,2017-2018,0.0,3,43,9
113920,"[5, 8, 7, 6]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,80,80005,9.195563944476039,['144'],1,0,1,0,0,female,1,2017-2018,0.0,22,43,9
113931,"[7, 4, 5]",7,4,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80016,17.5762661692004,['374'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
114327,"[12, 7, 2, 1]",12,1,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.775,0.5792682926829268,80,80004,7.322651155569051,['369'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
114404,[3],3,3,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5792682926829268,80,80513,38.35017793829849,['351'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
114602,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.5792682926829268,41,80246,5.331326750563896,"['316', '138']",2,1,1,0,1,female,1,2017-2018,0.0,22,43,9
114756,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.76875,0.5792682926829268,160,80120,10.259521635132941,['226'],1,0,0,1,0,female,1,2017-2018,1.0,22,43,9
115240,[14],14,14,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8711656441717791,0.5792682926829268,163,80202,0.41975542715115144,"['140', '124']",2,1,1,0,0,male,2,2017-2018,0.0,22,43,9
115471,"[18, 19]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.88125,0.5792682926829268,160,80227,7.851124877617673,['343'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
115493,"[8, 9]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,80,80210,5.378061818205583,['333'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
