contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
135007,"[12, 11]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9767441860465116,0.5487804878048781,43,80260,8.369557276571594,['327'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
135018,"[18, 19, 17, 20]",20,17,4,[2015],1,0,0.9767441860465116,0.5487804878048781,43,80003,6.261726282740811,['327'],1,0,0,0,1,female,1,2014-2015,0.0,19.0,39,12
135084,"[17, 18]",18,17,2,[2015],1,0,0.9302325581395349,0.5487804878048781,86,80537,46.07761881051956,['126'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
135139,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9186046511627907,0.5487804878048781,86,80235,8.099642840406784,['128'],1,0,1,0,0,unknown,0,2014-2015,0.0,19.0,39,12
135172,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8837209302325582,0.5487804878048781,43,80601,17.744587816502463,['327'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
135183,"[4, 6, 3, 5]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8488372093023255,0.5487804878048781,86,81620,81.02094223772684,['134'],1,0,1,0,0,mostly_male,2,2014-2015,0.0,19.0,39,12
135238,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.813953488372093,0.5487804878048781,172,80477,11.042246228688796,['134'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
135249,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8604651162790697,0.5487804878048781,86,81631,96.76841319288508,['102'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
135293,"[1, 19, 20]",20,1,20,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8255813953488372,0.5487804878048781,172,80202,0.41975542715115144,['124'],1,0,1,0,0,female,1,2014-2015,0.0,19.0,39,12
135304,"[16, 15, 14, 13]",16,13,4,[2015],1,0,0.6976744186046512,0.5487804878048781,86,80214,3.3718645077645344,['351'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
