contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
105285,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9069767441860465,0.5,86,80112,14.946578233208779,['148'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
105340,"[3, 4]",4,3,2,"[2015, 2016, 2017]",3,1,0.8372093023255814,0.5,43,80222,6.828016439908511,['102'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
105406,"[2, 1]",2,1,2,"[2015, 2016]",2,0,0.9186046511627907,0.5,86,80231,8.295430369119153,['128'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
105483,"[10, 9, 11]",11,9,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6104651162790697,0.5,172,80129,14.398627110237644,['124'],1,0,1,0,0,male,2,2015-2016,1.0,20,39,4
105571,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7093023255813954,0.5,86,80227,7.851124877617673,['126'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
105593,"[5, 4, 6, 3]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9651162790697675,0.5,258,80129,14.398627110237644,"['116', '321']",2,1,1,0,1,male,2,2015-2016,0.0,20,39,4
105714,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2019]",4,1,0.7674418604651163,0.5,86,80443,58.73336459940047,['379'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
105736,"[6, 7, 4, 5]",7,4,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.622093023255814,0.5,172,92707,11.042246228688796,['102'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
105835,"[2, 1]",2,1,2,"[2015, 2016]",2,0,0.9534883720930233,0.5,86,80206,3.333055019510513,['341'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
105879,"[19, 18]",19,18,2,"[2015, 2016]",2,0,0.9418604651162791,0.5,86,80403,15.958155559662064,['128'],1,0,1,0,0,unknown,0,2015-2016,0.0,20,39,4
105945,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9418604651162791,0.5,86,80220,5.361284577121255,['102'],1,0,1,0,0,male,2,2015-2016,1.0,20,39,4
106000,"[15, 17, 18, 16]",18,15,4,"[2015, 2016]",2,0,0.27906976744186046,0.5,86,80237,9.129757048485972,['148'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
106198,"[6, 5, 3, 4]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9302325581395349,0.5,86,80228,8.595264794725352,['357'],1,0,0,0,1,mostly_male,2,2015-2016,0.0,20,39,4
106231,"[9, 7, 8]",9,7,3,"[2015, 2016, 2019]",3,0,0.9244186046511628,0.5,172,80011,11.666789861531875,['132'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
106352,"[5, 8, 7, 6]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9418604651162791,0.5,86,80204,0.8884784617602121,['128'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
106495,"[19, 20]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8837209302325582,0.5,172,80123,9.966794269339156,['126'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
106803,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9011627906976745,0.5,172,80264,1.2943075268666744,['303'],1,0,0,0,1,male,2,2015-2016,1.0,20,39,4
106847,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8953488372093024,0.5,86,80233,11.042246228688796,['343'],1,0,0,0,1,female,1,2015-2016,0.0,20,39,4
106869,"[12, 17, 16, 11]",17,11,7,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6395348837209303,0.5,86,80007,14.058374835469158,['144'],1,0,1,0,0,female,1,2015-2016,0.0,20,39,4
106913,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.3488372093023256,0.5,86,80004,7.322651155569051,['363'],1,0,0,0,1,female,1,2015-2016,0.0,20,39,4
106979,"[7, 8, 5, 6]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8604651162790697,0.5,172,80223,4.0704606158323955,['128'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107023,"[9, 8, 12, 13, 10, 11]",13,8,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7990033222591362,0.5,602,80237,9.129757048485972,"['110', '144']",2,1,1,0,0,male,2,2015-2016,0.0,20,39,4
107045,"[12, 11]",12,11,2,"[2015, 2016]",2,0,0.6046511627906976,0.5,172,80015,15.03846554361427,['126'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107265,"[3, 5, 4, 6]",6,3,4,"[2015, 2016, 2017]",3,1,0.8372093023255814,0.5,86,90505,11.042246228688796,['134'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107276,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2019]",4,1,0.7906976744186046,0.5,86,80216,4.18990540917288,['146'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107320,"[20, 19, 17, 18]",20,17,4,"[2015, 2016, 2017]",3,1,0.9767441860465116,0.5,86,80021,12.027042541896941,['102'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107397,"[2, 1, 18, 17]",18,1,18,"[2015, 2016]",2,0,0.8837209302325582,0.5,86,81008,96.9589285514757,['148'],1,0,1,0,0,unknown,0,2015-2016,0.0,20,39,4
107452,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.872093023255814,0.5,86,80228,8.595264794725352,['301'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
107474,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5348837209302325,0.5,86,80439,21.16772605271388,['132'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107540,"[3, 4, 5, 6]",6,3,4,"[2015, 2016, 2017]",3,1,0.9011627906976745,0.5,172,80123,9.966794269339156,"['124', '122']",2,1,1,0,0,male,2,2015-2016,0.0,20,39,4
107584,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.813953488372093,0.5,86,80123,9.966794269339156,['134'],1,0,1,0,0,unknown,0,2015-2016,0.0,20,39,4
107617,"[11, 12]",12,11,2,"[2015, 2016, 2017]",3,1,0.872093023255814,0.5,86,80123,9.966794269339156,['367'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
107749,"[6, 4, 3, 5]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6918604651162791,0.5,172,80202,0.41975542715115144,['148'],1,0,1,0,0,female,1,2015-2016,0.0,20,39,4
107837,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6627906976744186,0.5,86,80228,8.595264794725352,['148'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107848,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7848837209302325,0.5,172,80112,14.946578233208779,['102'],1,0,1,0,0,unknown,0,2015-2016,0.0,20,39,4
107936,"[26, 25]",26,25,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.813953488372093,0.5,43,80001,11.042246228688796,['301'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
107980,"[3, 2, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9186046511627907,0.5,86,80401,10.78147262646119,['134'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
107991,"[17, 15, 18, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.877906976744186,0.5,172,80125,17.85028210134248,['102'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
108002,"[6, 5]",6,5,2,"[2015, 2016]",2,0,0.8430232558139535,0.5,172,80011,11.666789861531875,['128'],1,0,1,0,0,male,2,2015-2016,1.0,20,39,4
108167,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,1,0.9186046511627907,0.5,86,80123,9.966794269339156,['128'],1,0,1,0,0,unknown,0,2015-2016,0.0,20,39,4
108365,"[15, 16, 2, 1]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.4186046511627907,0.5,86,80107,36.241129551477755,['342'],1,0,0,0,1,male,2,2015-2016,1.0,20,39,4
108552,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9418604651162791,0.5,86,80004,7.322651155569051,['364'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
108629,"[8, 7, 6, 5]",8,5,4,"[2015, 2016]",2,0,0.8081395348837209,0.5,344,80020,12.428208615782568,"['104', '110']",2,1,1,0,0,male,2,2015-2016,0.0,20,39,4
108739,"[15, 14, 16, 13]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.3372093023255814,0.5,172,80403,15.958155559662064,['140'],1,0,1,0,0,female,1,2015-2016,0.0,20,39,4
108761,"[6, 7]",7,6,2,"[2015, 2016]",2,0,0.6046511627906976,0.5,86,80015,15.03846554361427,['354'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
108805,"[2, 1]",2,1,2,"[2015, 2016]",2,0,0.813953488372093,0.5,86,80525,53.22008325609625,['146'],1,0,1,0,0,female,1,2015-2016,1.0,20,39,4
108838,"[4, 1, 3, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.813953488372093,0.5,86,80130,15.962594662769034,['342'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
108948,"[8, 9]",9,8,2,"[2015, 2016]",2,0,0.813953488372093,0.5,86,80403,15.958155559662064,['142'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
108970,"[6, 5]",6,5,2,"[2015, 2016]",2,0,0.641860465116279,0.5,215,80210,5.378061818205583,['106'],1,0,1,0,0,male,2,2015-2016,1.0,20,39,4
109212,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8023255813953488,0.5,86,80206,3.333055019510513,['320'],1,0,0,0,1,female,1,2015-2016,0.0,20,39,4
109278,"[2, 1]",2,1,2,"[2015, 2016]",2,0,0.47674418604651164,0.5,86,80303,18.98757760594228,['126'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
109344,"[4, 3]",4,3,2,"[2015, 2016, 2017]",3,1,0.8023255813953488,0.5,86,80439,21.16772605271388,['367'],1,0,0,0,1,female,1,2015-2016,0.0,20,39,4
109608,"[18, 17, 15, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.872093023255814,0.5,86,80439,21.16772605271388,['146'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
109751,"[9, 10]",10,9,2,"[2015, 2016, 2017]",3,1,0.7790697674418605,0.5,172,80005,9.195563944476039,['142'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
109784,"[14, 13]",14,13,2,"[2015, 2016, 2017]",3,1,0.9302325581395349,0.5,86,80128,12.917206759291098,['367'],1,0,0,0,1,female,1,2015-2016,0.0,20,39,4
109938,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7906976744186046,0.5,86,80104,32.883852710018104,['146'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
110015,"[4, 2, 1, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8643410852713178,0.5,258,80214,3.3718645077645344,"['102', '104']",2,1,1,0,0,male,2,2015-2016,0.0,20,39,4
110081,"[11, 10]",11,10,2,"[2015, 2016]",2,0,0.45930232558139533,0.5,172,80401,10.78147262646119,"['341', '344']",2,1,0,0,1,male,2,2015-2016,0.0,20,39,4
110246,"[3, 4, 1, 2]",4,1,4,"[2015, 2016, 2017]",3,1,0.6627906976744186,0.5,86,80228,8.595264794725352,['313'],1,0,0,0,1,mostly_male,2,2015-2016,0.0,20,39,4
110345,"[5, 4, 6, 3]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.3488372093023256,0.5,86,80116,35.04948890354035,['353'],1,0,0,0,1,male,2,2015-2016,1.0,20,39,4
110389,"[1, 2]",2,1,2,"[2015, 2016]",2,0,1.0,0.5,86,80246,5.331326750563896,['343'],1,0,0,0,1,mostly_male,2,2015-2016,0.0,20,39,4
110455,"[18, 16, 17, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.45930232558139533,0.5,172,80129,14.398627110237644,['319'],1,0,0,0,1,unknown,0,2015-2016,0.0,20,39,4
110510,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.36046511627906974,0.5,86,80124,15.927782685254456,['373'],1,0,0,0,1,female,1,2015-2016,0.0,20,39,4
110521,"[18, 16, 15, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7441860465116279,0.5,86,80127,17.85028210134248,['341'],1,0,0,0,1,female,1,2015-2016,1.0,20,39,4
110532,"[17, 18]",18,17,2,"[2015, 2016]",2,0,0.37209302325581395,0.5,43,80129,14.398627110237644,['301'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
111016,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8197674418604651,0.5,172,80020,12.428208615782568,['146'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
111027,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.877906976744186,0.5,172,80121,9.90099778112696,['140'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
111060,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.38372093023255816,0.5,172,80209,3.0505548451860673,['140'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
111203,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9186046511627907,0.5,86,80498,63.570842324975,['301'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
111291,"[11, 10]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9147286821705426,0.5,129,80221,4.920592092262844,['311'],1,0,0,0,1,male,2,2015-2016,0.0,20,39,4
111412,"[3, 4, 1, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8372093023255814,0.5,43,80223,4.0704606158323955,['362'],1,0,0,0,1,female,1,2015-2016,0.0,1,39,4
111467,[9],9,9,1,"[2015, 2016, 2017]",3,1,0.3023255813953488,0.5,43,80241,12.76289518329032,['136'],1,0,1,0,0,male,2,2015-2016,0.0,20,39,4
