id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
4771881,"[15, 17, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6821705426356589,0.5487804878048781,129,80151,11.042246228688796,['102' '104'],2,1,1,0,0,male,2,2015
1698720,"[10, 9]",10,9,2,[2015],1,0,0.0,0.5487804878048781,86,80016,17.5762661692004,['104'],1,0,1,0,0,male,2,2015
223168,"[10, 11, 12, 9]",12,9,4,[2015],1,0,0.8604651162790697,0.5487804878048781,172,80155,11.042246228688796,['102'],1,0,1,0,0,male,2,2015
137306,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,43,80123,9.966794269339156,['102'],1,0,1,0,0,male,2,2015
136855,"[5, 6]",6,5,2,"[2015, 2016]",2,1,0.8953488372093024,0.5487804878048781,86,80123,9.966794269339156,['102'],1,0,1,0,0,male,2,2015
123501,"[18, 17, 2, 1]",18,1,18,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8197674418604651,0.5487804878048781,172,80220,5.361284577121255,['102' '104'],2,1,1,0,0,male,2,2015
141167,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,86,80465,14.503304130354598,['102'],1,0,1,0,0,male,2,2015
100159,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8604651162790697,0.5487804878048781,86,80014,10.395682635516573,['102'],1,0,1,0,0,unknown,0,2015
120740,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9883720930232558,0.5487804878048781,86,80026,19.34983728687784,['102'],1,0,1,0,0,male,2,2015
21244940,"[5, 6, 8, 7]",8,5,4,[2015],1,0,0.5523255813953488,0.5487804878048781,172,80121,9.90099778112696,['102'],1,0,1,0,0,mostly_female,1,2015
21090793,"[14, 13]",14,13,2,[2015],1,0,0.9302325581395349,0.5487804878048781,86,80015,15.03846554361427,['102'],1,0,1,0,0,female,1,2015
430322,"[1, 2, 3, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5988372093023255,0.5487804878048781,172,80216,4.18990540917288,['106'],1,0,1,0,0,female,1,2015
141937,"[3, 2, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8488372093023255,0.5487804878048781,172,80229,7.633614447103802,['106'],1,0,1,0,0,male,2,2015
18184033,"[7, 8]",8,7,2,[2015],1,0,0.8837209302325582,0.5487804878048781,86,30078,11.042246228688796,['110'],1,0,1,0,0,male,2,2015
107023,"[11, 14, 12, 13, 6, 4, 3, 5, 7, 2, 1, 8]",14,1,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8205980066445183,0.5487804878048781,602,80237,9.129757048485972,['110' '144'],2,1,1,0,0,male,2,2015
1707508,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,1,0.0,0.5487804878048781,86,80501,29.393440752601762,['116'],1,0,1,0,0,mostly_male,2,2015
122467,"[12, 13]",13,12,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8023255813953488,0.5487804878048781,86,80916,67.23946615039293,['116'],1,0,1,0,0,male,2,2015
9175962,"[9, 8]",9,8,2,[2015],1,0,0.8837209302325582,0.5487804878048781,86,80204,0.8884784617602121,['112'],1,0,1,0,0,unknown,0,2015
1692781,"[9, 8, 11, 10]",11,8,4,"[2015, 2016, 2017]",3,1,0.0,0.5487804878048781,172,80214,3.3718645077645344,['106'],1,0,1,0,0,male,2,2015
4816017,"[5, 6, 11, 12]",12,5,8,[2015],1,0,0.5930232558139535,0.5487804878048781,172,80112,14.946578233208779,['106' '320'],2,1,1,0,1,female,1,2015
213081,"[4, 2, 1, 3, 6, 5]",6,1,6,"[2015, 2017, 2018]",3,0,0.7767441860465116,0.5487804878048781,430,80134,20.424778651846815,['110' '126'],2,1,1,0,0,male,2,2015
20978668,"[12, 11, 5, 6]",12,5,8,[2015],1,0,0.9186046511627907,0.5487804878048781,172,80109,31.485202911337495,['110' '320'],2,1,1,0,1,mostly_male,2,2015
1865043,"[8, 9, 3, 4]",9,3,7,[2015],1,0,0.7674418604651163,0.5487804878048781,172,65668,11.042246228688796,['110' '134'],2,1,1,0,0,mostly_male,2,2015
2402725,"[5, 4, 6]",6,4,3,"[2015, 2016, 2017]",3,1,0.9069767441860465,0.5487804878048781,129,80863,51.65166473803957,['106'],1,0,1,0,0,female,1,2015
2323362,"[9, 11, 10, 8]",11,8,4,"[2015, 2016, 2017]",3,1,0.877906976744186,0.5487804878048781,172,80111,10.996835490559503,['114'],1,0,1,0,0,male,2,2015
139110,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8372093023255814,0.5487804878048781,172,80112,14.946578233208779,['116' '134'],2,1,1,0,0,female,1,2015
3944488,"[10, 9, 6, 7, 11, 8, 5, 12, 3, 4, 1, 2]",12,1,12,[2015],1,0,0.9218346253229974,0.5487804878048781,1548,53202,11.042246228688796,['116' '130' '134' '146' '341' '353' '364' '372' '374'],9,1,1,0,1,male,2,2015
118683,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,1,0.0,0.5487804878048781,86,80127,17.85028210134248,['102'],1,0,1,0,0,female,1,2015
20983307,"[17, 16, 18, 15]",18,15,4,[2015],1,0,0.0,0.5487804878048781,172,80206,3.333055019510513,['102'],1,0,1,0,0,male,2,2015
1799979,"[18, 17]",18,17,2,"[2015, 2016, 2017]",3,1,0.2558139534883721,0.5487804878048781,86,80516,22.176966296199538,['104'],1,0,1,0,0,male,2,2015
1651988,"[5, 6, 4, 3]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.36046511627906974,0.5487804878048781,172,80124,15.927782685254456,['102' '104'],2,1,1,0,0,male,2,2015
107848,"[4, 1, 3, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8023255813953488,0.5487804878048781,172,80112,14.946578233208779,['102'],1,0,1,0,0,unknown,0,2015
492181,"[11, 10]",11,10,2,"[2015, 2016, 2017]",3,1,0.7558139534883721,0.5487804878048781,86,80227,7.851124877617673,['114'],1,0,1,0,0,male,2,2015
103811,"[16, 15, 14, 17]",17,14,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6744186046511628,0.5487804878048781,172,80111,10.996835490559503,['116'],1,0,1,0,0,unknown,0,2015
7150607,"[1, 2, 6, 4, 3, 5, 11, 12, 7, 8, 9, 10]",12,1,12,[2015],1,0,0.9011627906976745,0.5487804878048781,516,85282,11.042246228688796,['116' '322'],2,1,1,0,1,male,2,2015
135865,"[2, 1, 12, 13, 11, 14]",14,1,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9302325581395349,0.5487804878048781,258,80003,6.261726282740811,['120' '234'],2,1,1,1,0,mostly_female,1,2015
1758136,"[11, 9, 12, 10, 8, 7, 4, 5, 6, 3, 13, 16, 15, 14, 17, 2, 1]",17,1,17,[2015],1,0,0.9204878048780488,0.5487804878048781,2050,22302,11.042246228688796,['110' '112' '134' '240' '332' '334' '346' '356' '374' '378'],10,1,1,1,1,male,2,2015
23524860,"[21, 20, 22]",22,20,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,84,80237,9.129757048485972,['120'],1,0,1,0,0,mostly_male,2,2015
209968,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7325581395348837,0.5487804878048781,86,80228,8.595264794725352,['106'],1,0,1,0,0,male,2,2015
115460,"[1, 2, 3, 4]",4,1,4,"[2015, 2016, 2017]",3,1,0.6802325581395349,0.5487804878048781,172,80121,9.90099778112696,['106' '311'],2,1,1,0,1,male,2,2015
9391163,"[7, 10, 8, 4, 1, 9, 3, 6, 5, 2]",10,1,10,[2015],1,0,0.9341085271317829,0.5487804878048781,774,63021,11.042246228688796,['110' '116'],2,1,1,0,0,male,2,2015
4905307,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,1,0.8837209302325582,0.5487804878048781,86,80260,8.369557276571594,['110'],1,0,1,0,0,male,2,2015
224895,"[6, 5, 8, 7]",8,5,4,"[2015, 2016, 2017]",3,1,0.7093023255813954,0.5487804878048781,172,80120,10.259521635132941,['106'],1,0,1,0,0,male,2,2015
20990574,"[4, 3, 1, 2]",4,1,4,[2015],1,0,0.023809523809523808,0.5487804878048781,168,80132,45.121234146559125,['114'],1,0,1,0,0,female,1,2015
105340,"[3, 4]",4,3,2,"[2015, 2016, 2017]",3,1,0.872093023255814,0.5487804878048781,86,80222,6.828016439908511,['102'],1,0,1,0,0,male,2,2015
9206358,"[1, 2]",2,1,2,"[2015, 2016]",2,1,0.8372093023255814,0.5487804878048781,86,80124,15.927782685254456,['106'],1,0,1,0,0,male,2,2015
1723533,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9418604651162791,0.5487804878048781,86,80108,22.2594855961173,['112'],1,0,1,0,0,male,2,2015
1872263,"[11, 14, 12, 13]",14,11,4,[2015],1,0,0.8895348837209303,0.5487804878048781,172,80016,17.5762661692004,['104'],1,0,1,0,0,mostly_female,1,2015
104460,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8372093023255814,0.5487804878048781,86,80209,3.0505548451860673,['104'],1,0,1,0,0,male,2,2015
20977635,"[2, 1, 4, 3, 7, 6, 5, 13, 12, 11, 10, 14]",14,1,14,[2015],1,0,0.9069767441860465,0.5487804878048781,516,60645,11.042246228688796,['106' '128'],2,1,1,0,0,male,2,2015
19454071,"[4, 3]",4,3,2,"[2015, 2016, 2017]",3,1,0.0,0.5487804878048781,86,80206,3.333055019510513,['102'],1,0,1,0,0,female,1,2015
1706571,"[10, 9]",10,9,2,"[2015, 2016]",2,1,0.06976744186046512,0.5487804878048781,86,80477,11.042246228688796,['114'],1,0,1,0,0,male,2,2015
2444139,"[11, 12]",12,11,2,[2015],1,0,0.8048780487804879,0.5487804878048781,82,80216,4.18990540917288,['106'],1,0,1,0,0,male,2,2015
9182719,"[9, 11, 10]",11,9,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9302325581395349,0.5487804878048781,129,87199,11.042246228688796,['110'],1,0,1,0,0,male,2,2015
8239001,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6627906976744186,0.5487804878048781,86,80206,3.333055019510513,['102'],1,0,1,0,0,female,1,2015
2308544,"[5, 6, 3, 4]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7616279069767442,0.5487804878048781,172,80211,1.0182225067584003,['110'],1,0,1,0,0,male,2,2015
21123008,"[1, 3, 4, 2, 5, 7, 8, 6]",8,1,8,[2015],1,0,0.8866279069767442,0.5487804878048781,344,80231,8.295430369119153,['116' '140'],2,1,1,0,0,female,1,2015
9231623,"[11, 10]",11,10,2,"[2015, 2016, 2017, 2019]",4,1,0.8023255813953488,0.5487804878048781,86,80223,4.0704606158323955,['116'],1,0,1,0,0,male,2,2015
1689855,"[6, 4, 7, 5]",7,4,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8081395348837209,0.5487804878048781,172,80112,14.946578233208779,['116'],1,0,1,0,0,female,1,2015
8118987,"[6, 7, 9, 8, 16, 17, 2, 1, 3, 15, 4, 14, 13, 10, 12, 11]",17,1,17,[2015],1,0,0.9302325581395349,0.5487804878048781,1290,06074,11.042246228688796,['120' '318' '326' '214' '218' '358'],6,1,1,1,1,female,1,2015
1801522,"[1, 2]",2,1,2,"[2015, 2016]",2,1,0.7441860465116279,0.5487804878048781,86,80111,10.996835490559503,['106'],1,0,1,0,0,male,2,2015
21124508,"[18, 19]",19,18,2,"[2015, 2016]",2,1,0.7674418604651163,0.5487804878048781,86,80109,31.485202911337495,['110'],1,0,1,0,0,mostly_male,2,2015
12084156,"[10, 9, 11, 12]",12,9,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,172,80908,54.21381474030787,['104'],1,0,1,0,0,male,2,2015
21074987,"[12, 10, 11, 9]",12,9,4,"[2015, 2016]",2,1,0.813953488372093,0.5487804878048781,172,80424,60.74802992662824,['102'],1,0,1,0,0,mostly_female,1,2015
1685611,"[5, 4, 6, 3]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8546511627906976,0.5487804878048781,172,80011,11.666789861531875,['108'],1,0,1,0,0,male,2,2015
21067860,"[7, 9, 8]",9,7,3,"[2015, 2016, 2019]",3,1,0.9844961240310077,0.5487804878048781,129,80603,20.55481650075186,['106'],1,0,1,0,0,male,2,2015
19538997,"[8, 7]",8,7,2,[2015],1,0,0.0,0.5487804878048781,86,80204,0.8884784617602121,['110'],1,0,1,0,0,male,2,2015
211508,"[6, 5, 7, 8]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9593023255813954,0.5487804878048781,172,80021,12.027042541896941,['116' '351'],2,1,1,0,1,female,1,2015
21119860,"[4, 7, 6, 5, 3]",7,3,5,[2015],1,0,0.9116279069767442,0.5487804878048781,215,14043,11.042246228688796,['112'],1,0,1,0,0,female,1,2015
356741,"[19, 20]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6976744186046512,0.5487804878048781,86,80129,14.398627110237644,['106'],1,0,1,0,0,male,2,2015
1526674,"[5, 8, 9, 7, 6]",9,5,5,[2015],1,0,0.9209302325581395,0.5487804878048781,215,80013,14.067601845680528,['112'],1,0,1,0,0,male,2,2015
9568994,"[9, 5, 8, 6, 7]",9,5,5,[2015],1,0,0.9023255813953488,0.5487804878048781,215,80204,0.8884784617602121,['114'],1,0,1,0,0,mostly_male,2,2015
445395,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.47674418604651164,0.5487804878048781,86,80160,11.042246228688796,['102'],1,0,1,0,0,male,2,2015
130904,"[4, 2, 3]",4,2,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8081395348837209,0.5487804878048781,172,80250,11.042246228688796,['108'],1,0,1,0,0,unknown,0,2015
127835,"[12, 13, 16, 17]",17,12,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6046511627906976,0.5487804878048781,172,80538,52.827208434826446,['110' '342'],2,1,1,0,1,male,2,2015
1772515,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8953488372093024,0.5487804878048781,86,80013,14.067601845680528,['116'],1,0,1,0,0,female,1,2015
1810534,"[8, 7, 9, 6, 10, 5]",10,5,6,[2015],1,0,0.7945736434108527,0.5487804878048781,258,80138,23.74594517182542,['104'],1,0,1,0,0,male,2,2015
1735984,"[6, 5, 3, 4]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7906976744186046,0.5487804878048781,172,80120,10.259521635132941,['104'],1,0,1,0,0,male,2,2015
21087542,"[8, 7]",8,7,2,[2015],1,0,0.7093023255813954,0.5487804878048781,86,80227,7.851124877617673,['104'],1,0,1,0,0,female,1,2015
211046,"[10, 12, 13, 11, 8, 9]",13,8,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8333333333333334,0.5487804878048781,258,80221,4.920592092262844,['116'],1,0,1,0,0,male,2,2015
1763183,"[1, 2]",2,1,2,"[2015, 2016]",2,1,0.8953488372093024,0.5487804878048781,86,80528,50.45775767092491,['108'],1,0,1,0,0,male,2,2015
11938992,"[10, 9, 6, 7, 11, 12, 5, 8, 2, 3, 1, 4, 16, 13, 15, 14]",16,1,16,[2015],1,0,0.9352713178294574,0.5487804878048781,2580,92806,11.042246228688796,['106' '110' '112' '140' '130' '310' '364'],7,1,1,0,1,male,2,2015
