id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
445395,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.675,0.5792682926829268,80,80160,11.042246228688796,['102'],1,0,1,0,0,male,2,2018
20992432,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018]",4,0,0.725,0.5792682926829268,80,80018,17.404089121812373,['104'],1,0,1,0,0,male,2,2018
2310092,"[12, 11, 13]",13,11,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,80,80016,17.5762661692004,['102'],1,0,1,0,0,male,2,2018
4771881,"[6, 7, 5, 8]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.855,0.5792682926829268,200,80151,11.042246228688796,['102' '104'],2,1,1,0,0,male,2,2018
176447,"[3, 4, 2, 1, 7, 12, 8, 11, 9, 10]",12,1,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,40,80111,10.996835490559503,['102'],1,0,1,0,0,male,2,2018
134721,"[5, 6, 7, 8, 3, 4]",8,3,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8375,0.5792682926829268,80,80223,4.0704606158323955,['102'],1,0,1,0,0,female,1,2018
2308544,[16],16,16,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,80,80211,1.0182225067584003,['110'],1,0,1,0,0,male,2,2018
430322,"[15, 1, 4, 2, 3]",15,1,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.90625,0.5792682926829268,160,80216,4.18990540917288,['106'],1,0,1,0,0,female,1,2018
141937,"[6, 7]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.73125,0.5792682926829268,160,80229,7.633614447103802,['106'],1,0,1,0,0,male,2,2018
133896,"[18, 2, 17, 1]",18,1,18,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9036144578313253,0.5792682926829268,83,80215,5.481319496835096,['114'],1,0,1,0,0,female,1,2018
21099996,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80212,2.689336784082861,['116'],1,0,1,0,0,male,2,2018
1689855,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.83125,0.5792682926829268,160,80112,14.946578233208779,['116'],1,0,1,0,0,female,1,2018
306571,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8414634146341463,0.5792682926829268,164,80221,4.920592092262844,['118' '140'],2,1,1,0,0,female,1,2018
21026797,"[4, 3, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9875,0.5792682926829268,80,80238,7.13383819617446,['114'],1,0,1,0,0,andy,0,2018
122467,"[4, 2, 3, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.775,0.5792682926829268,80,80916,67.23946615039293,['116'],1,0,1,0,0,male,2,2018
9028996,"[14, 13, 12, 15, 4, 5, 7, 2, 6, 3, 1, 8]",15,1,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9375,0.5792682926829268,80,80138,23.74594517182542,['116'],1,0,1,0,0,male,2,2018
107023,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7535714285714286,0.5792682926829268,560,80237,9.129757048485972,['110' '144'],2,1,1,0,0,male,2,2018
130904,"[18, 17]",18,17,2,"[2015, 2017, 2018]",3,0,0.782608695652174,0.5792682926829268,92,80250,11.042246228688796,['108' '110' '116'],3,1,1,0,0,unknown,0,2018
35354984,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9444444444444444,0.5792682926829268,180,80020,12.428208615782568,['116' '110'],2,1,1,0,0,male,2,2018
47364489,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.90625,0.5792682926829268,160,80202,0.41975542715115144,['110'],1,0,1,0,0,female,1,2018
108970,"[1, 4, 3, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6824324324324325,0.5792682926829268,148,80210,5.378061818205583,['104'],1,0,1,0,0,male,2,2018
1771644,"[14, 17, 15, 16]",17,14,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8823529411764706,0.5792682926829268,85,80112,14.946578233208779,['118' '120'],2,1,1,0,0,male,2,2018
213202,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,40,80026,19.34983728687784,['110'],1,0,1,0,0,female,1,2018
34359858,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9880952380952381,0.5792682926829268,84,80030,5.733187013693018,['106'],1,0,1,0,0,female,1,2018
123501,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8,0.5792682926829268,160,80220,5.361284577121255,['102' '104'],2,1,1,0,0,male,2,2018
141167,"[15, 17, 2, 16, 18, 1]",18,1,18,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9125,0.5792682926829268,80,80465,14.503304130354598,['102'],1,0,1,0,0,male,2,2018
120740,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,80,80026,19.34983728687784,['102'],1,0,1,0,0,male,2,2018
45410018,"[4, 7, 5, 8, 6, 3, 12, 10, 13, 11, 9, 14, 15, 16, 18, 17, 19, 1, 2]",19,1,19,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80007,14.058374835469158,['106'],1,0,1,0,0,male,2,2018
47410429,"[7, 8, 17, 15, 18, 16]",18,7,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80129,14.398627110237644,['108'],1,0,1,0,0,male,2,2018
2435724,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,40,80016,17.5762661692004,['104'],1,0,1,0,0,female,1,2018
1685611,"[3, 4, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8571428571428571,0.5792682926829268,168,80011,11.666789861531875,['108' '118' '136'],3,1,1,0,0,male,2,2018
213081,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.625,0.5792682926829268,80,80134,20.424778651846815,['102'],1,0,1,0,0,male,2,2018
46185729,"[3, 4, 6, 5, 2, 1, 9, 8, 10, 7]",10,1,10,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,90,80241,12.76289518329032,['114'],1,0,1,0,0,male,2,2018
45359858,"[8, 7, 10, 9, 15, 16, 13, 14, 4, 3, 6, 5]",16,3,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,40,80202,0.41975542715115144,['108'],1,0,1,0,0,male,2,2018
225005,"[19, 20, 14]",20,14,7,"[2015, 2016, 2017, 2018, 2019]",5,1,0.675,0.5792682926829268,40,80020,12.428208615782568,['114'],1,0,1,0,0,andy,0,2018
48827615,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.625,0.5792682926829268,80,80020,12.428208615782568,['110'],1,0,1,0,0,male,2,2018
47364393,"[4, 3, 8, 5, 7, 6, 1, 2, 9]",9,1,9,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80128,12.917206759291098,['104'],1,0,1,0,0,male,2,2018
35810019,"[2, 1, 17, 16]",17,1,17,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.5792682926829268,82,80021,12.027042541896941,['104'],1,0,1,0,0,female,1,2018
8027862,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.4625,0.5792682926829268,80,80229,7.633614447103802,['116'],1,0,1,0,0,male,2,2018
47400408,"[6, 7, 8, 5]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,80,80234,11.129031370193102,['106'],1,0,1,0,0,male,2,2018
4814632,"[4, 5, 3, 6, 8, 11, 12, 10, 7, 9]",12,3,10,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80918,59.13040418574831,['106'],1,0,1,0,0,male,2,2018
1560940,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9939393939393939,0.5792682926829268,165,80439,21.16772605271388,['114'],1,0,1,0,0,mostly_male,2,2018
44499951,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8875,0.5792682926829268,160,80027,17.231725828395778,['106'],1,0,1,0,0,male,2,2018
27829993,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8125,0.5792682926829268,80,80234,11.129031370193102,['112'],1,0,1,0,0,male,2,2018
48858227,"[6, 4, 3, 5]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9625,0.5792682926829268,80,80016,17.5762661692004,['108'],1,0,1,0,0,unknown,0,2018
21130238,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9642857142857143,0.5792682926829268,168,80202,0.41975542715115144,['104' '106' '122' '128' '120'],5,1,1,0,0,male,2,2018
103800,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8690476190476191,0.5792682926829268,84,80241,12.76289518329032,['108' '379'],2,1,1,0,1,male,2,2018
9282512,"[25, 26, 2, 1, 12, 6, 5, 13, 11]",26,1,26,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8409090909090909,0.5792682926829268,88,80237,9.129757048485972,['112' '308'],2,1,1,0,1,male,2,2018
139110,"[2, 4, 1, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.84375,0.5792682926829268,160,80112,14.946578233208779,['116' '134'],2,1,1,0,0,female,1,2018
27002870,"[18, 15, 16, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,80,80534,40.37507446851294,['110'],1,0,1,0,0,andy,0,2018
33229856,"[16, 1, 15, 2]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,160,80007,14.058374835469158,['106'],1,0,1,0,0,unknown,0,2018
141200,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80206,3.333055019510513,['116'],1,0,1,0,0,male,2,2018
103811,"[13, 15, 14, 16]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,160,80111,10.996835490559503,['116'],1,0,1,0,0,unknown,0,2018
107848,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.75,0.5792682926829268,160,80112,14.946578233208779,['102'],1,0,1,0,0,unknown,0,2018
1692634,"[3, 4, 5]",5,3,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.80625,0.5792682926829268,160,80202,0.41975542715115144,['102'],1,0,1,0,0,female,1,2018
134842,"[16, 17, 18, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.5792682926829268,82,80234,11.129031370193102,['102'],1,0,1,0,0,unknown,0,2018
34724926,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.675,0.5792682926829268,160,80132,45.121234146559125,['104'],1,0,1,0,0,male,2,2018
104460,"[3, 2, 1, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9375,0.5792682926829268,80,80209,3.0505548451860673,['104'],1,0,1,0,0,male,2,2018
115603,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8875,0.5792682926829268,80,80210,5.378061818205583,['104'],1,0,1,0,0,male,2,2018
45229966,"[15, 17, 18, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,80,80239,9.18630052442532,['102'],1,0,1,0,0,male,2,2018
47894888,"[4, 18, 17, 5, 6]",18,4,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.90625,0.5792682926829268,160,80160,11.042246228688796,['102'],1,0,1,0,0,male,2,2018
8093997,"[15, 16, 17, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,80,80249,17.545470828471974,['108'],1,0,1,0,0,female,1,2018
2334658,"[8, 9, 7, 2, 1]",9,1,9,"[2015, 2016, 2017, 2018, 2019]",5,1,0.275,0.5792682926829268,80,80014,10.395682635516573,['114'],1,0,1,0,0,male,2,2018
141662,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.81875,0.5792682926829268,160,80290,0.8884784617602121,['116'],1,0,1,0,0,male,2,2018
5030982,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,80,80129,14.398627110237644,['110'],1,0,1,0,0,male,2,2018
25929933,"[11, 10]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8928571428571429,0.5792682926829268,84,80501,29.393440752601762,['112'],1,0,1,0,0,male,2,2018
2408492,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9135802469135802,0.5792682926829268,81,80013,14.067601845680528,['116'],1,0,1,0,0,male,2,2018
26875190,"[3, 2, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80102,32.54843493847335,['110'],1,0,1,0,0,female,1,2018
2568958,"[8, 7, 9, 10]",10,7,4,"[2015, 2016, 2017, 2018]",4,0,0.8557692307692307,0.5792682926829268,104,80501,29.393440752601762,['106' '108' '130'],3,1,1,0,0,male,2,2018
135700,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.952755905511811,0.5792682926829268,127,80031,9.220153881283842,['118' '140' '120' '316' '314' '332'],6,1,1,0,1,male,2,2018
47439875,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80504,31.139411287968425,['110'],1,0,1,0,0,male,2,2018
9239498,"[16, 17, 15, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,80,80921,51.97091242945378,['110'],1,0,1,0,0,male,2,2018
1690754,"[9, 10, 8]",10,8,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9772727272727273,0.5792682926829268,88,80526,56.349308541150904,['110' '124'],2,1,1,0,0,male,2,2018
37065820,"[3, 4, 7, 5, 6]",7,3,5,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,68,80229,7.633614447103802,['118'],1,0,1,0,0,female,1,2018
48859828,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8148148148148148,0.5792682926829268,81,80241,12.76289518329032,['116' '318' '312'],3,1,1,0,1,female,1,2018
48815171,"[10, 12, 9, 11]",12,9,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.44166666666666665,0.5792682926829268,120,80202,0.41975542715115144,['102'],1,0,1,0,0,male,2,2018
122555,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.5792682926829268,164,80210,5.378061818205583,['116' '134' '144'],3,1,1,0,0,male,2,2018
100159,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018]",4,0,0.9722222222222222,0.5792682926829268,72,80014,10.395682635516573,['102'],1,0,1,0,0,unknown,0,2018
2378903,"[18, 17, 16, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,3,59105,11.042246228688796,['116'],1,0,1,0,0,male,2,2018
211046,"[16, 18, 17, 15]",18,15,4,"[2015, 2017, 2018, 2019]",4,1,0.9186046511627907,0.5792682926829268,172,80221,4.920592092262844,['106' '216' '218'],3,1,1,1,0,male,2,2018
47360427,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.5792682926829268,82,80123,9.966794269339156,['118' '320'],2,1,1,0,1,male,2,2018
481671,"[4, 2, 3, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9230769230769231,0.5792682926829268,130,80439,21.16772605271388,['102' '104' '140' '148' '122'],5,1,1,0,0,male,2,2018
20970991,"[5, 3, 2, 4, 6, 1]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9775280898876404,0.5792682926829268,89,80005,9.195563944476039,['116' '122'],2,1,1,0,0,female,1,2018
48985233,[13],13,13,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8823529411764706,0.5792682926829268,34,80421,35.95718305028181,['118'],1,0,1,0,0,male,2,2018
135887,"[2, 4, 1, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8703703703703703,0.5792682926829268,162,80214,3.3718645077645344,['118' '351'],2,1,1,0,1,male,2,2018
1748689,"[16, 13, 15, 14, 17, 18]",18,13,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8222222222222222,0.5792682926829268,45,80227,7.851124877617673,['112' '108' '370'],3,1,1,0,1,male,2,2018
134600,"[13, 11, 12, 10]",13,10,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9036144578313253,0.5792682926829268,83,80439,21.16772605271388,['112' '134'],2,1,1,0,0,male,2,2018
33655038,"[14, 12, 13, 11]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9354838709677419,0.5792682926829268,124,80204,0.8884784617602121,['102' '342' '126' '312' '310' '332'],6,1,1,0,1,mostly_male,2,2018
119684,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7555555555555555,0.5792682926829268,90,80237,9.129757048485972,['122' '126'],2,1,1,0,0,male,2,2018
224620,"[15, 16, 2, 8, 3, 6, 4, 10, 1, 7, 5, 9]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9125,0.5792682926829268,80,80246,5.331326750563896,['120'],1,0,1,0,0,male,2,2018
105483,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.65,0.5792682926829268,160,80129,14.398627110237644,['124'],1,0,1,0,0,male,2,2018
120839,"[2, 1, 5, 6]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7125,0.5792682926829268,80,80112,14.946578233208779,['126'],1,0,1,0,0,female,1,2018
138252,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.65,0.5792682926829268,160,80004,7.322651155569051,['128' '130'],2,1,1,0,0,male,2,2018
157256,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9375,0.5792682926829268,160,80011,11.666789861531875,['102'],1,0,1,0,0,female,1,2018
48570020,"[2, 3, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.64375,0.5792682926829268,160,80249,17.545470828471974,['106'],1,0,1,0,0,female,1,2018
12084156,"[12, 13]",13,12,2,"[2015, 2016, 2017, 2018]",4,0,0.375,0.5792682926829268,80,80908,54.21381474030787,['130'],1,0,1,0,0,male,2,2018
27754881,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,40,80206,3.333055019510513,['128'],1,0,1,0,0,male,2,2018
214918,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,87,80003,6.261726282740811,['120'],1,0,1,0,0,mostly_female,1,2018
485623,"[1, 2, 6, 5, 3, 4]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.84375,0.5792682926829268,160,80202,0.41975542715115144,['122'],1,0,1,0,0,female,1,2018
12054185,"[19, 21, 22, 20]",22,19,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8,0.5792682926829268,80,81658,11.042246228688796,['110'],1,0,1,0,0,unknown,0,2018
47620474,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80010,7.889164746058748,['118'],1,0,1,0,0,female,1,2018
116538,"[7, 6]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80111,10.996835490559503,['102'],1,0,1,0,0,unknown,0,2018
127835,"[5, 8, 7, 6]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.88125,0.5792682926829268,160,80538,52.827208434826446,['104' '342'],2,1,1,0,1,male,2,2018
436790,"[7, 4, 5]",7,4,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,81007,93.70480876722068,['124'],1,0,1,0,0,male,2,2018
46494921,"[12, 7, 2, 1]",12,1,12,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,2,80104,32.883852710018104,['116'],1,0,1,0,0,female,1,2018
122687,[3],3,3,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9625,0.5792682926829268,80,80214,3.3718645077645344,['130'],1,0,1,0,0,female,1,2018
2306037,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9695121951219512,0.5792682926829268,164,80112,14.946578233208779,['132'],1,0,1,0,0,male,2,2018
100973,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,160,80113,7.918425309322313,['126'],1,0,1,0,0,male,2,2018
19269016,[14],14,14,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,40,80121,9.90099778112696,['126'],1,0,1,0,0,male,2,2018
116230,"[18, 19]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,80,80216,4.18990540917288,['134'],1,0,1,0,0,mostly_male,2,2018
117649,"[8, 9]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.725,0.5792682926829268,160,80306,11.042246228688796,['134'],1,0,1,0,0,male,2,2018
2350436,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.725,0.5792682926829268,160,80112,14.946578233208779,['146'],1,0,1,0,0,male,2,2018
47539889,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80123,9.966794269339156,['108' '314'],2,1,1,0,1,male,2,2018
43449889,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,80,80202,0.41975542715115144,['102'],1,0,1,0,0,male,2,2018
107540,"[1, 2, 19, 20]",20,1,20,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,160,80123,9.966794269339156,['112' '124'],2,1,1,0,0,male,2,2018
1777397,"[17, 18, 15, 4, 3, 14, 6, 5]",18,3,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,80,80022,15.20004391490618,['112'],1,0,1,0,0,female,1,2018
1572490,"[5, 17, 18, 11, 6, 12, 13, 10, 15, 16]",18,5,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8,0.5792682926829268,80,80003,6.261726282740811,['136'],1,0,1,0,0,male,2,2018
123105,[18],18,18,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8765432098765432,0.5792682926829268,81,80203,1.9598825651602167,['134'],1,0,1,0,0,male,2,2018
117132,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9625,0.5792682926829268,80,80203,1.9598825651602167,['134'],1,0,1,0,0,male,2,2018
111027,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7875,0.5792682926829268,160,80121,9.90099778112696,['140'],1,0,1,0,0,male,2,2018
211024,"[17, 18, 15, 16, 14, 11, 13, 12]",18,11,8,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,40,80016,17.5762661692004,['134'],1,0,1,0,0,male,2,2018
9177904,"[11, 12, 5, 2, 4, 1, 6, 3]",12,1,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.66875,0.5792682926829268,160,80504,31.139411287968425,['226'],1,0,0,1,0,male,2,2018
3939071,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.75,0.5792682926829268,80,80030,5.733187013693018,['232'],1,0,0,1,0,male,2,2018
143444,"[14, 16, 15, 13]",16,13,4,"[2015, 2016, 2017, 2018]",4,0,0.85,0.5792682926829268,80,80111,10.996835490559503,['232'],1,0,0,1,0,male,2,2018
488346,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,160,80202,0.41975542715115144,['148'],1,0,1,0,0,female,1,2018
120575,"[3, 4, 2, 1, 15, 13, 14, 16]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,160,80026,19.34983728687784,['148'],1,0,1,0,0,male,2,2018
9176164,"[4, 3, 1, 2]",4,1,4,"[2015, 2016, 2017, 2018]",4,0,0.95,0.5792682926829268,80,80005,9.195563944476039,['148'],1,0,1,0,0,male,2,2018
456152,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.88125,0.5792682926829268,160,80202,0.41975542715115144,['230'],1,0,0,1,0,mostly_male,2,2018
