id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
16989008,"[2, 1]",2,1,2,"[2016, 2017, 2018, 2019]",4,0,0.7560975609756098,0.5487804878048781,82,80214,3.3718645077645344,['322'],1,0,0,0,1,male,2,2019
2315660,"[13, 12]",13,12,2,"[2016, 2017, 2018, 2019]",4,0,0.975609756097561,0.5487804878048781,82,80249,17.545470828471974,['316'],1,0,0,0,1,male,2,2019
49703221,"[2, 3, 1]",3,1,3,"[2016, 2017, 2018, 2019]",4,0,0.9512195121951219,0.5487804878048781,82,80526,56.349308541150904,['312'],1,0,0,0,1,male,2,2019
28804921,"[5, 6]",6,5,2,"[2017, 2018, 2019]",3,0,0.9634146341463414,0.5487804878048781,82,80005,9.195563944476039,['322'],1,0,0,0,1,male,2,2019
1881207,"[20, 21]",21,20,2,"[2017, 2018, 2019]",3,0,0.9024390243902439,0.5487804878048781,82,80126,15.398682485744569,['252'],1,0,0,1,0,male,2,2019
45974863,"[1, 2]",2,1,2,"[2017, 2019]",2,0,0.8414634146341463,0.5487804878048781,82,60606,11.042246228688796,['326'],1,0,0,0,1,male,2,2019
28450109,"[12, 11, 13, 14]",14,11,4,"[2017, 2018, 2019]",3,0,0.8292682926829268,0.5487804878048781,82,80002,5.680317166408731,['362'],1,0,0,0,1,male,2,2019
49641345,"[23, 22, 1, 6]",23,1,23,"[2017, 2018, 2019]",3,0,1.0,0.5487804878048781,82,80031,9.220153881283842,['320'],1,0,0,0,1,male,2,2019
302778,"[8, 7]",8,7,2,"[2017, 2018, 2019]",3,0,0.8170731707317073,0.5487804878048781,82,80121,9.90099778112696,['326'],1,0,0,0,1,male,2,2019
73567664,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.7682926829268293,0.5487804878048781,82,0,11.042246228688796,['326'],1,0,0,0,1,male,2,2019
80052714,"[4, 1, 3, 2]",4,1,4,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,164,80224,7.040074186125589,['372'],1,0,0,0,1,male,2,2019
8609037,"[2, 1, 9, 10]",10,1,10,"[2017, 2018, 2019]",3,0,0.9516129032258065,0.5487804878048781,62,80907,60.76596952236874,['330' '364'],2,1,0,0,1,male,2,2019
8076174,"[16, 15]",16,15,2,"[2017, 2018, 2019]",3,0,0.75,0.5487804878048781,164,80017,12.58718789754235,['146'],1,0,1,0,0,female,1,2019
47389851,"[1, 3]",3,1,3,"[2017, 2018, 2019]",3,0,0.8974358974358975,0.5487804878048781,78,80027,17.231725828395778,['326'],1,0,0,0,1,female,1,2019
9331658,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.9024390243902439,0.5487804878048781,82,80007,14.058374835469158,['144'],1,0,1,0,0,male,2,2019
9214523,"[18, 17]",18,17,2,"[2017, 2018, 2019]",3,0,0.9390243902439024,0.5487804878048781,82,82009,11.042246228688796,['138'],1,0,1,0,0,unknown,0,2019
