id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
12024325,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.2926829268292683,164,80106,52.35056683556903,['102'],1,0,1,0,0,female,1,2017
8239001,"[9, 8, 6, 7]",9,6,4,"[2015, 2016, 2017]",3,0,0.6219512195121951,0.2926829268292683,82,80206,3.333055019510513,['102'],1,0,1,0,0,female,1,2017
125415,"[13, 16, 14, 15]",16,13,4,"[2015, 2017, 2018]",3,1,0.8048780487804879,0.2926829268292683,164,80007,14.058374835469158,['102'],1,0,1,0,0,male,2,2017
2301069,"[4, 5, 6]",6,4,3,"[2015, 2016, 2017]",3,0,0.8201219512195121,0.2926829268292683,328,28255,11.042246228688796,['102' '122'],2,1,1,0,0,mostly_female,1,2017
258376,"[8, 11, 10, 9]",11,8,4,"[2015, 2016, 2017]",3,0,0.7804878048780488,0.2926829268292683,82,80204,0.8884784617602121,['102'],1,0,1,0,0,male,2,2017
105945,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.2926829268292683,82,80220,5.361284577121255,['102'],1,0,1,0,0,male,2,2017
134721,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.8902439024390244,0.2926829268292683,82,80223,4.0704606158323955,['102'],1,0,1,0,0,female,1,2017
9257996,"[3, 4]",4,3,2,"[2015, 2016, 2017]",3,0,0.4146341463414634,0.2926829268292683,82,80621,26.630174459325882,['102'],1,0,1,0,0,female,1,2017
356741,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5365853658536586,0.2926829268292683,82,80129,14.398627110237644,['106'],1,0,1,0,0,male,2,2017
2308544,"[1, 2, 3, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8170731707317073,0.2926829268292683,82,80211,1.0182225067584003,['110'],1,0,1,0,0,male,2,2017
9231623,"[13, 14]",14,13,2,"[2015, 2016, 2017]",3,0,0.8780487804878049,0.2926829268292683,82,80223,4.0704606158323955,['112'],1,0,1,0,0,male,2,2017
25079858,"[15, 16, 17, 14]",17,14,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7317073170731707,0.2926829268292683,82,80228,8.595264794725352,['118'],1,0,1,0,0,unknown,0,2017
21099996,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.2926829268292683,82,80212,2.689336784082861,['116'],1,0,1,0,0,male,2,2017
133896,"[19, 18]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8658536585365854,0.2926829268292683,82,80215,5.481319496835096,['114'],1,0,1,0,0,female,1,2017
120806,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.2926829268292683,82,80203,1.9598825651602167,['120'],1,0,1,0,0,male,2,2017
108970,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.6146341463414634,0.2926829268292683,205,80210,5.378061818205583,['106'],1,0,1,0,0,male,2,2017
306571,"[18, 17]",18,17,2,"[2015, 2016, 2017]",3,0,0.8536585365853658,0.2926829268292683,164,80221,4.920592092262844,['118'],1,0,1,0,0,female,1,2017
21026797,"[13, 11, 12, 10]",13,10,4,"[2015, 2016, 2017]",3,0,0.975609756097561,0.2926829268292683,82,80238,7.13383819617446,['114'],1,0,1,0,0,andy,0,2017
447805,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.7317073170731707,0.2926829268292683,123,80017,12.58718789754235,['112' '114'],2,1,1,0,0,andy,0,2017
9264016,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9634146341463414,0.2926829268292683,82,80126,15.398682485744569,['116'],1,0,1,0,0,male,2,2017
46871801,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.41304347826086957,0.2926829268292683,46,80204,0.8884784617602121,['108'],1,0,1,0,0,male,2,2017
121037,"[3, 4]",4,3,2,"[2015, 2016, 2017]",3,0,0.9390243902439024,0.2926829268292683,82,80621,26.630174459325882,['104'],1,0,1,0,0,male,2,2017
20992432,"[7, 3, 6, 5, 4]",7,3,5,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5121951219512195,0.2926829268292683,82,80018,17.404089121812373,['104'],1,0,1,0,0,male,2,2017
176447,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7560975609756098,0.2926829268292683,41,80111,10.996835490559503,['102'],1,0,1,0,0,male,2,2017
4771881,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8292682926829268,0.2926829268292683,205,80151,11.042246228688796,['102' '104'],2,1,1,0,0,male,2,2017
445395,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2019]",4,0,0.7682926829268293,0.2926829268292683,82,80160,11.042246228688796,['102'],1,0,1,0,0,male,2,2017
2310092,"[2, 4, 3, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.2926829268292683,82,80016,17.5762661692004,['102'],1,0,1,0,0,male,2,2017
137306,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7926829268292683,0.2926829268292683,82,80123,9.966794269339156,['102'],1,0,1,0,0,male,2,2017
123501,"[4, 3, 5, 6]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8617886178861789,0.2926829268292683,246,80220,5.361284577121255,['102' '104' '136'],3,1,1,0,0,male,2,2017
141167,"[8, 9, 7, 10]",10,7,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,82,80465,14.503304130354598,['102'],1,0,1,0,0,male,2,2017
120740,"[20, 19]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8170731707317073,0.2926829268292683,82,80026,19.34983728687784,['102'],1,0,1,0,0,male,2,2017
100159,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.2926829268292683,82,80014,10.395682635516573,['102'],1,0,1,0,0,unknown,0,2017
430322,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8170731707317073,0.2926829268292683,164,80216,4.18990540917288,['106'],1,0,1,0,0,female,1,2017
141937,"[7, 8, 16, 17]",17,7,11,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9207317073170732,0.2926829268292683,164,80229,7.633614447103802,['106'],1,0,1,0,0,male,2,2017
107023,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7822299651567944,0.2926829268292683,574,80237,9.129757048485972,['110' '144'],2,1,1,0,0,male,2,2017
130904,"[7, 8, 5, 6]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9512195121951219,0.2926829268292683,82,80250,11.042246228688796,['108'],1,0,1,0,0,unknown,0,2017
1707508,"[9, 10, 8, 11, 13, 12]",13,8,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,41,80501,29.393440752601762,['116'],1,0,1,0,0,mostly_male,2,2017
122467,"[5, 3, 4, 6]",6,3,4,"[2015, 2016, 2017]",3,0,0.8536585365853658,0.2926829268292683,82,80916,67.23946615039293,['116'],1,0,1,0,0,male,2,2017
1692781,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2019]",4,0,0.8597560975609756,0.2926829268292683,164,80214,3.3718645077645344,['114'],1,0,1,0,0,male,2,2017
2402725,"[19, 18, 17, 20]",20,17,4,"[2015, 2016, 2017]",3,0,0.9349593495934959,0.2926829268292683,123,80863,51.65166473803957,['106'],1,0,1,0,0,female,1,2017
1778439,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9390243902439024,0.2926829268292683,82,80108,22.2594855961173,['110'],1,0,1,0,0,male,2,2017
2323362,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7317073170731707,0.2926829268292683,164,80111,10.996835490559503,['114'],1,0,1,0,0,male,2,2017
1803748,"[3, 6, 5, 4]",6,3,4,"[2015, 2016, 2017]",3,0,0.6829268292682927,0.2926829268292683,82,80301,23.402573411925637,['114'],1,0,1,0,0,male,2,2017
139110,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7865853658536586,0.2926829268292683,164,80112,14.946578233208779,['116' '134'],2,1,1,0,0,female,1,2017
20984429,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.7560975609756098,0.2926829268292683,82,80121,9.90099778112696,['116'],1,0,1,0,0,mostly_male,2,2017
107540,"[3, 5, 4, 6]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8902439024390244,0.2926829268292683,246,80123,9.966794269339156,['112' '122' '124'],3,1,1,0,0,male,2,2017
1840133,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8943089430894309,0.2926829268292683,123,80201,11.042246228688796,['104'],1,0,1,0,0,male,2,2017
9353777,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.2926829268292683,82,80210,5.378061818205583,['104'],1,0,1,0,0,female,1,2017
118683,"[25, 26]",26,25,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.2926829268292683,82,80127,17.85028210134248,['102'],1,0,1,0,0,female,1,2017
32654939,"[13, 16, 14, 15]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,82,80015,15.03846554361427,['104'],1,0,1,0,0,male,2,2017
1651988,"[15, 18, 16, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5853658536585366,0.2926829268292683,82,80124,15.927782685254456,['102'],1,0,1,0,0,male,2,2017
107848,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.7621951219512195,0.2926829268292683,164,80112,14.946578233208779,['102'],1,0,1,0,0,unknown,0,2017
1692634,"[15, 16, 1, 2]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9512195121951219,0.2926829268292683,164,80202,0.41975542715115144,['102'],1,0,1,0,0,female,1,2017
104460,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6463414634146342,0.2926829268292683,82,80209,3.0505548451860673,['104'],1,0,1,0,0,male,2,2017
9340146,"[13, 15, 16, 14]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8292682926829268,0.2926829268292683,82,80227,7.851124877617673,['114'],1,0,1,0,0,male,2,2017
103811,"[4, 2, 3, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8902439024390244,0.2926829268292683,164,80111,10.996835490559503,['116'],1,0,1,0,0,unknown,0,2017
135865,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.2926829268292683,82,80003,6.261726282740811,['120'],1,0,1,0,0,mostly_female,1,2017
27002870,"[4, 3]",4,3,2,"[2015, 2016, 2017]",3,0,0.8658536585365854,0.2926829268292683,82,80534,40.37507446851294,['110'],1,0,1,0,0,andy,0,2017
1847889,"[15, 18, 17, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9390243902439024,0.2926829268292683,82,80204,0.8884784617602121,['112'],1,0,1,0,0,male,2,2017
115460,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.5121951219512195,0.2926829268292683,82,80121,9.90099778112696,['106'],1,0,1,0,0,male,2,2017
4905307,"[13, 14]",14,13,2,"[2015, 2016, 2017]",3,0,0.7682926829268293,0.2926829268292683,82,80260,8.369557276571594,['110'],1,0,1,0,0,male,2,2017
45359858,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.2926829268292683,41,80202,0.41975542715115144,['108'],1,0,1,0,0,male,2,2017
43449889,"[1, 3, 2, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.71,0.2926829268292683,100,80202,0.41975542715115144,['102'],1,0,1,0,0,male,2,2017
24879894,"[1, 2, 3, 4]",4,1,4,"[2015, 2016, 2017]",3,0,0.8536585365853658,0.2926829268292683,82,80122,11.9132251667473,['106'],1,0,1,0,0,male,2,2017
211046,"[8, 5, 6, 7]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7195121951219512,0.2926829268292683,246,80221,4.920592092262844,['116'],1,0,1,0,0,male,2,2017
1712578,"[17, 18, 15, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8414634146341463,0.2926829268292683,164,80020,12.428208615782568,['110'],1,0,1,0,0,male,2,2017
2396364,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9024390243902439,0.2926829268292683,82,80528,50.45775767092491,['110'],1,0,1,0,0,male,2,2017
44499951,"[16, 17, 18, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8395061728395061,0.2926829268292683,162,80027,17.231725828395778,['106'],1,0,1,0,0,male,2,2017
8027862,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6341463414634146,0.2926829268292683,82,80229,7.633614447103802,['116'],1,0,1,0,0,male,2,2017
12084156,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.34146341463414637,0.2926829268292683,82,80908,54.21381474030787,['130'],1,0,1,0,0,male,2,2017
27754881,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.2926829268292683,41,80206,3.333055019510513,['128' '142'],2,1,1,0,0,male,2,2017
41179936,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8048780487804879,0.2926829268292683,164,80231,8.295430369119153,['144'],1,0,1,0,0,male,2,2017
1842065,"[13, 12]",13,12,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.2702702702702703,0.2926829268292683,148,80435,50.60228386352833,['148'],1,0,1,0,0,male,2,2017
2455225,"[1, 2, 4, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.2926829268292683,160,80016,17.5762661692004,['134'],1,0,1,0,0,andy,0,2017
45359884,[9],9,9,1,"[2015, 2016, 2017]",3,0,0.5853658536585366,0.2926829268292683,41,80401,10.78147262646119,['302'],1,0,0,0,1,male,2,2017
45139968,"[10, 7, 8, 9]",10,7,4,"[2015, 2016, 2017, 2018]",4,1,0.8211382113821138,0.2926829268292683,123,80005,9.195563944476039,['302'],1,0,0,0,1,unknown,0,2017
1594267,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5853658536585366,0.2926829268292683,164,80241,12.76289518329032,['374'],1,0,0,0,1,unknown,0,2017
21064262,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.25,0.2926829268292683,8,80501,29.393440752601762,['313'],1,0,0,0,1,female,1,2017
42424854,"[17, 18, 16, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.2926829268292683,82,80205,2.1536172516902488,['309'],1,0,0,0,1,male,2,2017
44414898,"[12, 13, 11]",13,11,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.4878048780487805,0.2926829268292683,82,80487,11.042246228688796,['341'],1,0,0,0,1,male,2,2017
44499949,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6097560975609756,0.2926829268292683,82,80232,5.968797608614532,['340'],1,0,0,0,1,male,2,2017
22499951,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.2926829268292683,82,80260,8.369557276571594,['248'],1,0,0,1,0,male,2,2017
20199871,"[12, 10, 9, 11]",12,9,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.3170731707317073,0.2926829268292683,82,80005,9.195563944476039,['352'],1,0,0,0,1,male,2,2017
18509371,"[18, 17, 15, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,41,80206,3.333055019510513,['372'],1,0,0,0,1,male,2,2017
139671,[18],18,18,1,"[2015, 2017]",2,0,0.8658536585365854,0.2926829268292683,164,80123,9.966794269339156,['102'],1,0,1,0,0,male,2,2017
479717,"[11, 12]",12,11,2,"[2015, 2016, 2017, 2018]",4,1,0.9642857142857143,0.2926829268292683,112,80123,9.966794269339156,['116'],1,0,1,0,0,male,2,2017
34724926,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.8475609756097561,0.2926829268292683,164,80132,45.121234146559125,['104'],1,0,1,0,0,male,2,2017
33229856,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.8963414634146342,0.2926829268292683,164,80007,14.058374835469158,['106'],1,0,1,0,0,unknown,0,2017
21105298,"[18, 16, 15, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,41,80631,47.804216713181766,['116'],1,0,1,0,0,female,1,2017
9174047,"[16, 17, 18, 15]",18,15,4,"[2015, 2017, 2018, 2019]",4,1,0.1,0.2926829268292683,10,80030,5.733187013693018,['114'],1,0,1,0,0,male,2,2017
27829993,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8714285714285714,0.2926829268292683,70,80234,11.129031370193102,['112'],1,0,1,0,0,male,2,2017
108167,"[2, 3, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8658536585365854,0.2926829268292683,82,80123,9.966794269339156,['148'],1,0,1,0,0,unknown,0,2017
39385014,"[9, 7, 8, 10]",10,7,4,"[2015, 2016, 2017]",3,0,0.8292682926829268,0.2926829268292683,164,80247,7.9176443614549346,['204'],1,0,0,1,0,unknown,0,2017
34899945,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9146341463414634,0.2926829268292683,82,80126,15.398682485744569,['222'],1,0,0,1,0,male,2,2017
28894861,"[17, 18]",18,17,2,"[2015, 2016, 2017]",3,0,0.7865853658536586,0.2926829268292683,164,80206,3.333055019510513,['234'],1,0,0,1,0,male,2,2017
14198998,[13],13,13,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.2926829268292683,82,80129,14.398627110237644,['302'],1,0,0,0,1,male,2,2017
1690906,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.926829268292683,0.2926829268292683,41,80138,23.74594517182542,['303'],1,0,0,0,1,male,2,2017
9409558,"[3, 4, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5121951219512195,0.2926829268292683,82,80016,17.5762661692004,['302'],1,0,0,0,1,male,2,2017
120828,"[15, 16, 17, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.2926829268292683,82,80127,17.85028210134248,['305'],1,0,0,0,1,male,2,2017
223872,"[13, 10, 12, 11]",13,10,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6951219512195121,0.2926829268292683,82,80214,3.3718645077645344,['302'],1,0,0,0,1,male,2,2017
21101375,"[12, 14, 13, 11]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9186991869918699,0.2926829268292683,123,80921,51.97091242945378,['308'],1,0,0,0,1,male,2,2017
110455,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.47560975609756095,0.2926829268292683,164,80129,14.398627110237644,['319'],1,0,0,0,1,unknown,0,2017
2526661,"[4, 5, 3]",5,3,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.2926829268292683,41,80014,10.395682635516573,['343'],1,0,0,0,1,female,1,2017
155034,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.7439024390243902,0.2926829268292683,82,80214,3.3718645077645344,['341'],1,0,0,0,1,female,1,2017
1725361,[2],2,2,1,"[2015, 2016, 2017]",3,0,0.8780487804878049,0.2926829268292683,82,80016,17.5762661692004,['345'],1,0,0,0,1,male,2,2017
39594926,"[4, 3, 7, 8]",8,3,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9085365853658537,0.2926829268292683,164,80230,6.5746840492493845,['336'],1,0,0,0,1,male,2,2017
